,REAL_LumpSum,REAL_Fixed_DCA,REAL_Smart_DCA,PROXY_LumpSum,PROXY_Fixed_DCA,PROXY_Smart_DCA
2015-07-17,,,,-0.01532936293881948,-0.010852617629905414,-0.010852617629905414
2015-07-20,,,,-0.015427941808457968,-0.01095233840819132,-0.01095233840819132
2015-07-21,,,,-0.018687013999206692,-0.01423550267478646,-0.01423550267478646
2015-07-22,,,,-0.022598318884649582,-0.018112355754825726,-0.018112355754825726
2015-07-23,,,,-0.02764032277039341,-0.023178335052608245,-0.023178335052608245
2015-07-24,,,,-0.037646537157058235,-0.03321046352820067,-0.03321046352820067
2015-07-27,,,,-0.04503186138656634,-0.04060009495097827,-0.04060009495097827
2015-07-28,,,,-0.03444658550447299,-0.029979376585556272,-0.029979376585556272
2015-07-29,,,,-0.028665898535181755,-0.024167985994393848,-0.024167985994393848
2015-07-30,,,,-0.02882766434436368,-0.024314859078891415,-0.024314859078891415
2015-07-31,,,,-0.027729899016348925,-0.023251466815273014,-0.023251466815273014
2015-08-03,,,,-0.032069340484169206,-0.027590390187951064,-0.027590390187951064
2015-08-04,,,,-0.03261976529532673,-0.028161059855879245,-0.028161059855879245
2015-08-05,,,,-0.0294084984155063,-0.02494467616665208,-0.02494467616665208
2015-08-06,,,,-0.03604344367587187,-0.03161921201432383,-0.03161921201432383
2015-08-07,,,,-0.03811046577874455,-0.03370362050404585,-0.03370362050404585
2015-08-10,,,,-0.026443487050568315,-0.02200353474970329,-0.02200353474970329
2015-08-11,,,,-0.03724417230348964,-0.03279260466581968,-0.03279260466581968
2015-08-12,,,,-0.03931772102637099,-0.03481811817964742,-0.03481811817964742
2015-08-13,,,,-0.04039202230433747,-0.03590031780551617,-0.03590031780551617
2015-08-14,,,,-0.03744706887108118,-0.032935848445068694,-0.032935848445068694
2015-08-17,,,,-0.034846293954926444,-0.030267472567086062,-0.030267472567086062
2015-08-18,,,,-0.039003223829277234,-0.03440372003475767,-0.03440372003475767
2015-08-19,,,,-0.047315955454836356,-0.04274235937405668,-0.04274235937405668
2015-08-20,,,,-0.06682581956633071,-0.062315904520307885,-0.062315904520307885
2015-08-21,,,,-0.09164887593866478,-0.08723585908454923,-0.08723585908454923
2015-08-24,,,,-0.12541719071170032,-0.12113634204444712,-0.12113634204444712
2015-08-25,,,,-0.12922341143318272,-0.1250720473758985,-0.1250720473758985
2015-08-26,,,,-0.10166841230762447,-0.097383118957579,-0.097383118957579
2015-08-27,,,,-0.0820823191944614,-0.07770619843955262,-0.07770619843955262
2015-08-28,,,,-0.08333868218859297,-0.07893319118369602,-0.07893319118369602
2015-08-31,,,,-0.08931557755294428,-0.08493723813251508,-0.08493723813251508
2015-09-01,,,,-0.11583151410227366,-0.1115173715098845,-0.1115173715098845
2015-09-02,,,,-0.10114534005543074,-0.09676344562538985,-0.09676344562538985
2015-09-03,,,,-0.0998366014054517,-0.09545455909679712,-0.09545455909679712
2015-09-04,,,,-0.11474643458157807,-0.11036237026403517,-0.11036237026403517
2015-09-08,,,,-0.09247757055084516,-0.08804006885228244,-0.08804006885228244
2015-09-09,,,,-0.10163004395479358,-0.09727460450196612,-0.09727460450196612
2015-09-10,,,,-0.09686387793732154,-0.09250073658781932,-0.09250073658781932
2015-09-11,,,,-0.09396555624065006,-0.08957175658387762,-0.08957175658387762
2015-09-14,,,,-0.09755557020381089,-0.0931645393898235,-0.0931645393898235
2015-09-15,,,,-0.08806102513962089,-0.08361336947924514,-0.08361336947924514
2015-09-16,,,,-0.0785037590034936,-0.07406511695841822,-0.07406511695841822
2015-09-17,,,,-0.07920170821439554,-0.07477496378642334,-0.07477496378642334
2015-09-18,,,,-0.09516645495214393,-0.09074972351637234,-0.09074972351637234
2015-09-21,,,,-0.09262270896582625,-0.08817846474528335,-0.08817846474528335
2015-09-22,,,,-0.1063897591327585,-0.10194512183949955,-0.10194512183949955
2015-09-23,,,,-0.10962241496257419,-0.10516259314269949,-0.10516259314269949
2015-09-24,,,,-0.11242702920345649,-0.10798017314860053,-0.10798017314860053
2015-09-25,,,,-0.1120770553286814,-0.10767361562458666,-0.10767361562458666
2015-09-28,,,,-0.13265292766555536,-0.12835655088581732,-0.12835655088581732
2015-09-29,,,,-0.1324923044402384,-0.1281980398224848,-0.1281980398224848
2015-09-30,,,,-0.1164662301945345,-0.1121333326568621,-0.1121333326568621
2015-10-01,,,,-0.11453231426697685,-0.11019711177311242,-0.11019711177311242
2015-10-02,,,,-0.1011678517109117,-0.09680837747197946,-0.09680837747197946
2015-10-05,,,,-0.08521396571587236,-0.08080884722995174,-0.08080884722995174
2015-10-06,,,,-0.08712232841238765,-0.08274222197096859,-0.08274222197096859
2015-10-07,,,,-0.07752620001077337,-0.07314495177665603,-0.07314495177665603
2015-10-08,,,,-0.0697319135907487,-0.06532838425817877,-0.06532838425817877
2015-10-09,,,,-0.06842579221563949,-0.06402078344517048,-0.06402078344517048
2015-10-12,,,,-0.06915147224442031,-0.06473290904713624,-0.06473290904713624
2015-10-13,,,,-0.07734695810335668,-0.0729231923081648,-0.0729231923081648
2015-10-14,,,,-0.07942792570386814,-0.0750554592429511,-0.0750554592429511
2015-10-15,,,,-0.06507051015044629,-0.060673550975739676,-0.060673550975739676
2015-10-16,,,,-0.06261044892918499,-0.05818586218531929,-0.05818586218531929
2015-10-19,,,,-0.06363151941156941,-0.05917301534436337,-0.05917301534436337
2015-10-20,,,,-0.06518573564419894,-0.060721798559961626,-0.060721798559961626
2015-10-21,,,,-0.07129092499899126,-0.06686846123911394,-0.06686846123911394
2015-10-22,,,,-0.058420307707695684,-0.05395191774126484,-0.05395191774126484
2015-10-23,,,,-0.04975238559996498,-0.04524422558898722,-0.04524422558898722
2015-10-26,,,,-0.05290345546648767,-0.048389111464520074,-0.048389111464520074
2015-10-27,,,,-0.05743674349746908,-0.052906587905206304,-0.052906587905206304
2015-10-28,,,,-0.04934333528970425,-0.044721888890633554,-0.044721888890633554
2015-10-29,,,,-0.05262800121983113,-0.04798101221608164,-0.04798101221608164
2015-10-30,,,,-0.05525339443343824,-0.05063173708280577,-0.05063173708280577
2015-11-02,,,,-0.043744274729330734,-0.03907478324993696,-0.03907478324993696
2015-11-03,,,,-0.041115822238234956,-0.03643878930827349,-0.03643878930827349
2015-11-04,,,,-0.04437298967573422,-0.03968602937827326,-0.03968602937827326
2015-11-05,,,,-0.045194093878270336,-0.04051248684567943,-0.04051248684567943
2015-11-06,,,,-0.04696290685657767,-0.042251878330518244,-0.042251878330518244
2015-11-09,,,,-0.057188986683325616,-0.05249488585957196,-0.05249488585957196
2015-11-10,,,,-0.05609339410109593,-0.051378889759390534,-0.051378889759390534
2015-11-11,,,,-0.05770935560556578,-0.053045630827291634,-0.053045630827291634
2015-11-12,,,,-0.06998725532162609,-0.06538589949936113,-0.06538589949936113
2015-11-13,,,,-0.07892999833562586,-0.07436924340474171,-0.07436924340474171
2015-11-16,,,,-0.06625213691805698,-0.061643801370143136,-0.061643801370143136
2015-11-17,,,,-0.06685342419931395,-0.062258345968688844,-0.062258345968688844
2015-11-18,,,,-0.054734713956367975,-0.05005985886367226,-0.05005985886367226
2015-11-19,,,,-0.053880105727233785,-0.04924097374091019,-0.04924097374091019
2015-11-20,,,,-0.050931829588001576,-0.04626073263510422,-0.04626073263510422
2015-11-23,,,,-0.05342106007338532,-0.04872795648000461,-0.04872795648000461
2015-11-24,,,,-0.05135521949965216,-0.04664945739749593,-0.04664945739749593
2015-11-25,,,,-0.05124654251766947,-0.04653313286373817,-0.04653313286373817
2015-11-27,,,,-0.05221047139742063,-0.047463148506002084,-0.047463148506002084
2015-11-30,,,,-0.054981884503688794,-0.05026440268728427,-0.05026440268728427
2015-12-01,,,,-0.04663442796581041,-0.041888484453831754,-0.041888484453831754
2015-12-02,,,,-0.055971234440827855,-0.051259763067995734,-0.051259763067995734
2015-12-03,,,,-0.06629306792489931,-0.06167687629725327,-0.06167687629725327
2015-12-04,,,,-0.053479108207569404,-0.04875209009143788,-0.04875209009143788
2015-12-07,,,,-0.06103479324813699,-0.056325896278983545,-0.056325896278983545
2015-12-08,,,,-0.06858086294472965,-0.06385387403075704,-0.06385387403075704
2015-12-09,,,,-0.0748016482402617,-0.07012636416472817,-0.07012636416472817
2015-12-10,,,,-0.07386226218540348,-0.0691542180937822,-0.0691542180937822
2015-12-11,,,,-0.09130486571976804,-0.08665819542320607,-0.08665819542320607
2015-12-14,,,,-0.08751534656878668,-0.08286397776072119,-0.08286397776072119
2015-12-15,,,,-0.07930969491869189,-0.07460487742929989,-0.07460487742929989
2015-12-16,,,,-0.06548881120407002,-0.060758790806958785,-0.060758790806958785
2015-12-17,,,,-0.0773355211407123,-0.07266984858127357,-0.07266984858127357
2015-12-18,,,,-0.08992547846331256,-0.08534643604658321,-0.08534643604658321
2015-12-21,,,,-0.08350996870721616,-0.07890052521387858,-0.07890052521387858
2015-12-22,,,,-0.07615688486759042,-0.07151250364355499,-0.07151250364355499
2015-12-23,,,,-0.06439942400201248,-0.059731106966109615,-0.059731106966109615
2015-12-24,,,,-0.06589130594002934,-0.0612198616730355,-0.0612198616730355
2015-12-28,,,,-0.0682064113793388,-0.06353683593009474,-0.06353683593009474
2015-12-29,,,,-0.05980268777496267,-0.05508817834604385,-0.05508817834604385
2015-12-30,,,,-0.06670097069388403,-0.06200956258885526,-0.06200956258885526
2015-12-31,,,,-0.0749731585155533,-0.07031194646245642,-0.07031194646245642
2016-01-04,,,,-0.08903541391367709,-0.08440906972082851,-0.08440906972082851
2016-01-05,,,,-0.08774198027695124,-0.08309715874881407,-0.08309715874881407
2016-01-06,,,,-0.1004867337334171,-0.09586440182042177,-0.09586440182042177
2016-01-07,,,,-0.12072200273483336,-0.1161883618855244,-0.1161883618855244
2016-01-08,,,,-0.13009456498754013,-0.12559471366294184,-0.12559471366294184
2016-01-11,,,,-0.12999196474465413,-0.12550696647961235,-0.12550696647961235
2016-01-12,,,,-0.1251312427967981,-0.12061365092571319,-0.12061365092571319
2016-01-13,,,,-0.143280829864465,-0.1388890530702469,-0.1388890530702469
2016-01-14,,,,-0.1318440482755907,-0.127394421840748,-0.127394421840748
2016-01-15,,,,-0.15286842525856192,-0.1484190107897586,-0.1484190107897586
2016-01-19,,,,-0.150977466734053,-0.1465734751530362,-0.1465734751530362
2016-01-20,,,,-0.1618181893175319,-0.1573926811445575,-0.1573926811445575
2016-01-21,,,,-0.15827337114069007,-0.15384569575335894,-0.15384569575335894
2016-01-22,,,,-0.13937893488392583,-0.13492315179129766,-0.13492315179129766
2016-01-25,,,,-0.1522353747998514,-0.1478345786535059,-0.1478345786535059
2016-01-26,,,,-0.1397444233873889,-0.13530813494186422,-0.13530813494186422
2016-01-27,,,,-0.1476645432227075,-0.14328157304254407,-0.14328157304254407
2016-01-28,,,,-0.14366296999236783,-0.13927785205546472,-0.13927785205546472
2016-01-29,,,,-0.1243488278642847,-0.11987591917175866,-0.11987591917175866
2016-02-01,,,,-0.12537093162137192,-0.12088196571896148,-0.12088196571896148
2016-02-02,,,,-0.14253277701044043,-0.1380825177805619,-0.1380825177805619
2016-02-03,,,,-0.135716850261819,-0.1312745874257999,-0.1312745874257999
2016-02-04,,,,-0.13350862786676987,-0.12906184419337863,-0.12906184419337863
2016-02-05,,,,-0.14843064124796557,-0.14407173300653497,-0.14407173300653497
2016-02-08,,,,-0.1611191139165905,-0.1567985157399192,-0.1567985157399192
2016-02-09,,,,-0.1645635302505032,-0.16020676262196898,-0.16020676262196898
2016-02-10,,,,-0.16436757016334913,-0.1600026955818159,-0.1600026955818159
2016-02-11,,,,-0.1742908713730299,-0.1699571654441987,-0.1699571654441987
2016-02-12,,,,-0.16014514897775767,-0.15574285203394966,-0.15574285203394966
2016-02-16,,,,-0.145299473771477,-0.14085150809252422,-0.14085150809252422
2016-02-17,,,,-0.13152780907125527,-0.12703881170397813,-0.12703881170397813
2016-02-18,,,,-0.13494808503388678,-0.13046774556679874,-0.13046774556679874
2016-02-19,,,,-0.1354558562683057,-0.13096478347894036,-0.13096478347894036
2016-02-22,,,,-0.12331819796331989,-0.11878413155413892,-0.11878413155413892
2016-02-23,,,,-0.13476315230570368,-0.13024289728235205,-0.13024289728235205
2016-02-24,,,,-0.13237668497978994,-0.12781046360313397,-0.12781046360313397
2016-02-25,,,,-0.12353282857040226,-0.11892199683707305,-0.11892199683707305
2016-02-26,,,,-0.1252650798994901,-0.12064119066571355,-0.12064119066571355
2016-02-29,,,,-0.1301130735580115,-0.12553725760169998,-0.12553725760169998
2016-03-01,,,,-0.10944195276246282,-0.10480991147177621,-0.10480991147177621
2016-03-02,,,,-0.10380368635218573,-0.09916770563476485,-0.09916770563476485
2016-03-03,,,,-0.09816486362763388,-0.09353698698490709,-0.09353698698490709
2016-03-04,,,,-0.09301247359361697,-0.08840480297612707,-0.08840480297612707
2016-03-07,,,,-0.09212450065804623,-0.08749683332584601,-0.08749683332584601
2016-03-08,,,,-0.10286838447569158,-0.09828008378987341,-0.09828008378987341
2016-03-09,,,,-0.0987517380001024,-0.09414762033610102,-0.09414762033610102
2016-03-10,,,,-0.09927277143208324,-0.09466576495722301,-0.09466576495722301
2016-03-11,,,,-0.08296141135022361,-0.07833600932972162,-0.07833600932972162
2016-03-14,,,,-0.084525203935917,-0.07989564778686808,-0.07989564778686808
2016-03-15,,,,-0.08978994417992958,-0.08513574591734374,-0.08513574591734374
2016-03-16,,,,-0.08248620051914912,-0.07783943235651303,-0.07783943235651303
2016-03-17,,,,-0.07456686081117292,-0.069913183035752,-0.069913183035752
2016-03-18,,,,-0.07164711307163651,-0.06696071838757389,-0.06696071838757389
2016-03-21,,,,-0.07107222263920221,-0.066375515808484,-0.066375515808484
2016-03-22,,,,-0.07181735524255017,-0.0671148486998554,-0.0671148486998554
2016-03-23,,,,-0.08005021553617553,-0.07535814756493675,-0.07535814756493675
2016-03-24,,,,-0.08151347905602291,-0.07680010240229462,-0.07680010240229462
2016-03-28,,,,-0.07975986728633622,-0.07506473701909533,-0.07506473701909533
2016-03-29,,,,-0.0701346606337322,-0.06540482540739079,-0.06540482540739079
2016-03-30,,,,-0.0654797753215981,-0.06075730126806267,-0.06075730126806267
2016-03-31,,,,-0.06791379014405263,-0.06316863848957066,-0.06316863848957066
2016-04-01,,,,-0.06589525868995771,-0.06106701017213678,-0.06106701017213678
2016-04-04,,,,-0.070003450684898,-0.0651865025926891,-0.0651865025926891
2016-04-05,,,,-0.08085028183224996,-0.07602686152168803,-0.07602686152168803
2016-04-06,,,,-0.07032111719161704,-0.06547976965722957,-0.06547976965722957
2016-04-07,,,,-0.08193376716526501,-0.0771172451255876,-0.0771172451255876
2016-04-08,,,,-0.07538222164115072,-0.0706222434880277,-0.0706222434880277
2016-04-11,,,,-0.07582284166258679,-0.0710997278951947,-0.0710997278951947
2016-04-12,,,,-0.06590577898281214,-0.06117510268401882,-0.06117510268401882
2016-04-13,,,,-0.054254587048188085,-0.04950621531365951,-0.04950621531365951
2016-04-14,,,,-0.054720509935848316,-0.04997379673122271,-0.04997379673122271
2016-04-15,,,,-0.05604816523970946,-0.05129007313496736,-0.05129007313496736
2016-04-18,,,,-0.04993532272248702,-0.04515982789493611,-0.04515982789493611
2016-04-19,,,,-0.04359616588401305,-0.03887452742145914,-0.03887452742145914
2016-04-20,,,,-0.04346906609742507,-0.03873393631932176,-0.03873393631932176
2016-04-21,,,,-0.04863368189162243,-0.043905712964610766,-0.043905712964610766
2016-04-22,,,,-0.048223159854780207,-0.043477469583520056,-0.043477469583520056
2016-04-25,,,,-0.05124641131056229,-0.04649698681253345,-0.04649698681253345
2016-04-26,,,,-0.04783442484742784,-0.04308829887361321,-0.04308829887361321
2016-04-27,,,,-0.045506960598318935,-0.04075346488370346,-0.04075346488370346
2016-04-28,,,,-0.05441169848877292,-0.04967256168948575,-0.04967256168948575
2016-04-29,,,,-0.0587792146881132,-0.05407155678040321,-0.05407155678040321
2016-05-02,,,,-0.05266884570689878,-0.04792866078024327,-0.04792866078024327
2016-05-03,,,,-0.06440572157145086,-0.059657254388270964,-0.059657254388270964
2016-05-04,,,,-0.07143969689074503,-0.06668159409161278,-0.06668159409161278
2016-05-05,,,,-0.07182553179648843,-0.06706750228719593,-0.06706750228719593
2016-05-06,,,,-0.06900523739466469,-0.0642290368688313,-0.0642290368688313
2016-05-09,,,,-0.07022829674531528,-0.06541846416376262,-0.06541846416376262
2016-05-10,,,,-0.05865386151107266,-0.05382169230667577,-0.05382169230667577
2016-05-11,,,,-0.06587786747185909,-0.06108953103092263,-0.06108953103092263
2016-05-12,,,,-0.06641016593288263,-0.061620221195639924,-0.061620221195639924
2016-05-13,,,,-0.0752004817266988,-0.07042211113474817,-0.07042211113474817
2016-05-16,,,,-0.0659886714423008,-0.06118689674878841,-0.06118689674878841
2016-05-17,,,,-0.07291365697446983,-0.068157225626856,-0.068157225626856
2016-05-18,,,,-0.0737479837569649,-0.06898184172309385,-0.06898184172309385
2016-05-19,,,,-0.07834381848199234,-0.07357392609852531,-0.07357392609852531
2016-05-20,,,,-0.07112373383019299,-0.06633660751377579,-0.06633660751377579
2016-05-23,,,,-0.07265104339787587,-0.06785973504784171,-0.06785973504784171
2016-05-24,,,,-0.061352448075957855,-0.056512462354345816,-0.056512462354345816
2016-05-25,,,,-0.05410353187353789,-0.049251894791449646,-0.049251894791449646
2016-05-26,,,,-0.05327214095837762,-0.04843568719558622,-0.04843568719558622
2016-05-27,,,,-0.050758411191900166,-0.04588168721518615,-0.04588168721518615
2016-05-31,,,,-0.05149524246829662,-0.046612370609412146,-0.046612370609412146
2016-06-01,,,,-0.04999011069475878,-0.045083402184079024,-0.045083402184079024
2016-06-02,,,,-0.04720524593115838,-0.04228116318559272,-0.04228116318559272
2016-06-03,,,,-0.04615054799117024,-0.041290251565212266,-0.041290251565212266
2016-06-06,,,,-0.04090268598868074,-0.0360330931480648,-0.0360330931480648
2016-06-07,,,,-0.03741977469716096,-0.032570917948469114,-0.032570917948469114
2016-06-08,,,,-0.033893625534286875,-0.02903658385464747,-0.02903658385464747
2016-06-09,,,,-0.03858015283779881,-0.03368409078243084,-0.03368409078243084
2016-06-10,,,,-0.0523725670212829,-0.04743845314183481,-0.04743845314183481
2016-06-13,,,,-0.061247363904958,-0.05631676830675403,-0.05631676830675403
2016-06-14,,,,-0.06518653951384645,-0.060219387675969904,-0.060219387675969904
2016-06-15,,,,-0.0638695295617343,-0.058941222453959385,-0.058941222453959385
2016-06-16,,,,-0.06219705341298698,-0.0572444658987975,-0.0572444658987975
2016-06-17,,,,-0.062163003448488685,-0.05727221748628475,-0.05727221748628475
2016-06-20,,,,-0.052491847852809914,-0.0476405926102228,-0.0476405926102228
2016-06-21,,,,-0.04905843228040796,-0.044224554201603206,-0.044224554201603206
2016-06-22,,,,-0.05064467964395791,-0.04582399815231575,-0.04582399815231575
2016-06-23,,,,-0.03503465286941754,-0.030221901243959404,-0.030221901243959404
2016-06-24,,,,-0.07866926898318727,-0.07379578945964083,-0.07379578945964083
2016-06-27,,,,-0.09501159792155034,-0.09021624282282337,-0.09021624282282337
2016-06-28,,,,-0.0771634931827444,-0.07234360594632738,-0.07234360594632738
2016-06-29,,,,-0.06114586881061468,-0.05627204542173403,-0.05627204542173403
2016-06-30,,,,-0.049608945851454034,-0.04468025082175808,-0.04468025082175808
2016-07-01,,,,-0.04730703673450587,-0.04237734538954707,-0.04237734538954707
2016-07-05,,,,-0.05732347469918864,-0.05236537225114002,-0.05236537225114002
2016-07-06,,,,-0.05349940015359289,-0.048495065406345184,-0.048495065406345184
2016-07-07,,,,-0.05492692858620252,-0.04990730770370411,-0.04990730770370411
2016-07-08,,,,-0.04082920097453313,-0.03575557754387415,-0.03575557754387415
2016-07-11,,,,-0.03498920757390178,-0.029936596374700475,-0.029936596374700475
2016-07-12,,,,-0.02576503231295546,-0.020710019276563796,-0.020710019276563796
2016-07-13,,,,-0.026405613676756423,-0.02135009470540994,-0.02135009470540994
2016-07-14,,,,-0.020467310153294394,-0.015416554722013531,-0.015416554722013531
2016-07-15,,,,-0.022433427915215298,-0.017370833524812945,-0.017370833524812945
2016-07-18,,,,-0.019426347394438603,-0.014357784625859016,-0.014357784625859016
2016-07-19,,,,-0.022988784106575566,-0.017899136976591623,-0.017899136976591623
2016-07-20,,,,-0.017735653291579445,-0.012633179927390992,-0.012633179927390992
2016-07-21,,,,-0.0210106518811376,-0.01592888945526727,-0.01592888945526727
2016-07-22,,,,-0.017231571221305808,-0.012119746185307645,-0.012119746185307645
2016-07-25,,,,-0.019981069303353416,-0.014876554764144845,-0.014876554764144845
2016-07-26,,,,-0.017858085845392946,-0.012767310769413953,-0.012767310769413953
2016-07-27,,,,-0.01764821107607184,-0.012583378897100705,-0.012583378897100705
2016-07-28,,,,-0.01689440790958674,-0.011819100233450897,-0.011819100233450897
2016-07-29,,,,-0.01269366281180484,-0.007644962437273861,-0.007644962437273861
2016-08-01,,,,-0.015014980718448201,-0.009953474693365716,-0.009953474693365716
2016-08-02,,,,-0.021320069489809246,-0.016296734605920626,-0.016296734605920626
2016-08-03,,,,-0.019181821140187405,-0.014121039516886924,-0.014121039516886924
2016-08-04,,,,-0.016890963729629727,-0.011845901628183553,-0.011845901628183553
2016-08-05,,,,-0.009851503643218629,-0.00476321474183139,-0.00476321474183139
2016-08-08,,,,-0.009045309487913822,-0.003980410796988965,-0.003980410796988965
2016-08-09,,,,-0.006289033611189154,-0.0012526547862912185,-0.0012526547862912185
2016-08-10,,,,-0.007755815920451825,-0.0027535001979720475,-0.0027535001979720475
2016-08-11,,,,-0.0019587598738582956,0.0,0.0
2016-08-12,,,,-0.003487439517408486,-0.0015182717880973806,-0.0015182717880973806
2016-08-15,,,,0.0,0.0,0.0
2016-08-16,,,,-0.004681595170329622,-0.004690588273681517,-0.004690588273681517
2016-08-17,,,,-0.004211101920805094,-0.004208345261364599,-0.004208345261364599
2016-08-18,,,,-0.00041441956906318467,-0.0004316320915808136,-0.0004316320915808136
2016-08-19,,,,-0.003376943651713704,-0.003358189949728585,-0.003358189949728585
2016-08-22,,,,-0.004225309840973357,-0.00418956467724374,-0.00418956467724374
2016-08-23,,,,-0.002115461357787951,-0.0020783712679717237,-0.0020783712679717237
2016-08-24,,,,-0.006069439950557531,-0.006050696915931408,-0.006050696915931408
2016-08-25,,,,-0.00713688285754055,-0.007106499473838679,-0.007106499473838679
2016-08-26,,,,-0.010562030773725306,-0.010498084661999751,-0.010498084661999751
2016-08-29,,,,-0.005586536632820938,-0.005523932927007258,-0.005523932927007258
2016-08-30,,,,-0.00719644987636292,-0.007129590774406447,-0.007129590774406447
2016-08-31,,,,-0.010617275003028115,-0.010534136960490659,-0.010534136960490659
2016-09-01,,,,-0.008166950210088841,-0.008126844994231996,-0.008126844994231996
2016-09-02,,,,-0.001464924288249403,-0.0014686856802132997,-0.0014686856802132997
2016-09-06,,,,0.0,0.0,0.0
2016-09-07,,,,0.0,0.0,0.0
2016-09-08,,,,-0.002288529142707274,-0.0022883955204717754,-0.0022883955204717754
2016-09-09,,,,-0.025608274552666344,-0.025585375335202998,-0.025585375335202998
2016-09-12,,,,-0.014515949747264223,-0.014473898733049828,-0.014473898733049828
2016-09-13,,,,-0.03095481508000819,-0.030856056142095523,-0.030856056142095523
2016-09-14,,,,-0.030678925572299787,-0.030582562773066035,-0.030582562773066035
2016-09-15,,,,-0.02106459802066407,-0.020981131635615546,-0.020981131635615546
2016-09-16,,,,-0.026581152956263843,-0.026452473697996526,-0.026452473697996526
2016-09-19,,,,-0.02363638500167764,-0.023542246309360082,-0.023542246309360082
2016-09-20,,,,-0.023071360753407655,-0.022999190180659768,-0.022999190180659768
2016-09-21,,,,-0.009876741712302683,-0.009870240561111854,-0.009870240561111854
2016-09-22,,,,-0.002808718602395066,-0.002817973941914631,-0.002817973941914631
2016-09-23,,,,-0.009639802708059086,-0.009613433382831937,-0.009613433382831937
2016-09-26,,,,-0.017612615664520215,-0.01756642786292284,-0.01756642786292284
2016-09-27,,,,-0.01205921861633752,-0.012023124489144443,-0.012023124489144443
2016-09-28,,,,-0.005647253861772783,-0.005637457078460084,-0.005637457078460084
2016-09-29,,,,-0.015937994210014184,-0.015895013847504136,-0.015895013847504136
2016-09-30,,,,-0.008896548744811605,-0.008856202275552172,-0.008856202275552172
2016-10-03,,,,-0.01063241819302363,-0.010608923741411092,-0.010608923741411092
2016-10-04,,,,-0.015041106760068979,-0.015010677633125469,-0.015010677633125469
2016-10-05,,,,-0.010090036258636359,-0.01008793578001177,-0.01008793578001177
2016-10-06,,,,-0.010896184795694763,-0.010868115397680289,-0.010868115397680289
2016-10-07,,,,-0.014908490776195604,-0.014864595969980798,-0.014864595969980798
2016-10-10,,,,-0.009994796170027076,-0.009953166355818444,-0.009953166355818444
2016-10-11,,,,-0.02318039253897375,-0.023110082235594964,-0.023110082235594964
2016-10-12,,,,-0.022770648395307624,-0.02268668930573603,-0.02268668930573603
2016-10-13,,,,-0.02614058583551737,-0.026052647440681254,-0.026052647440681254
2016-10-14,,,,-0.025912046294184643,-0.0258330998233538,-0.0258330998233538
2016-10-17,,,,-0.028200525238083363,-0.028125126914958387,-0.028125126914958387
2016-10-18,,,,-0.02081768330570366,-0.020788007979806178,-0.020788007979806178
2016-10-19,,,,-0.017598798562229567,-0.017577281931111965,-0.017577281931111965
2016-10-20,,,,-0.018956711549459104,-0.018942675095134476,-0.018942675095134476
2016-10-21,,,,-0.0195801023533807,-0.019558545950556283,-0.019558545950556283
2016-10-24,,,,-0.01616965689635297,-0.016125529513486447,-0.016125529513486447
2016-10-25,,,,-0.0191344978093394,-0.019106206583323182,-0.019106206583323182
2016-10-26,,,,-0.02267025115929755,-0.022623113389143135,-0.022623113389143135
2016-10-27,,,,-0.025760523965500437,-0.025713364593647925,-0.025713364593647925
2016-10-28,,,,-0.02846663280681483,-0.028424142849468148,-0.028424142849468148
2016-10-31,,,,-0.027460743236705554,-0.027423406293842434,-0.027423406293842434
2016-11-01,,,,-0.03339846530308577,-0.03337360791399624,-0.03337360791399624
2016-11-02,,,,-0.040216623886573766,-0.040174442659874576,-0.040174442659874576
2016-11-03,,,,-0.043290033656164906,-0.043262736041242866,-0.043262736041242866
2016-11-04,,,,-0.04620852222986005,-0.04613196717541346,-0.04613196717541346
2016-11-07,,,,-0.02687541290435047,-0.026804710062681147,-0.026804710062681147
2016-11-08,,,,-0.02321549702022463,-0.023142024364698255,-0.023142024364698255
2016-11-09,,,,-0.018112078012217925,-0.017931605316801047,-0.017931605316801047
2016-11-10,,,,-0.01911350113665211,-0.018858095628083937,-0.018858095628083937
2016-11-11,,,,-0.02204444244322923,-0.021726018781130896,-0.021726018781130896
2016-11-14,,,,-0.021584309807095692,-0.021226367953408265,-0.021226367953408265
2016-11-15,,,,-0.013733941289250096,-0.013390764988962967,-0.013390764988962967
2016-11-16,,,,-0.01709660374515387,-0.016708802231579223,-0.016708802231579223
2016-11-17,,,,-0.012496214822000806,-0.012112526931711831,-0.012112526931711831
2016-11-18,,,,-0.01559074272800054,-0.015174589405466565,-0.015174589405466565
2016-11-21,,,,-0.008180822375853603,-0.007779199847219864,-0.007779199847219864
2016-11-22,,,,-0.004724380202916767,-0.004337316512567302,-0.004337316512567302
2016-11-23,,,,-0.005334354492902094,-0.0049103670157202295,-0.0049103670157202295
2016-11-25,,,,-0.0019283395705986806,-0.0015008861153793518,-0.0015008861153793518
2016-11-28,,,,-0.006010849245036254,-0.005604235081682618,-0.005604235081682618
2016-11-29,,,,-0.003991541590982028,-0.003602903208113961,-0.003602903208113961
2016-11-30,,,,-0.005673886174620724,-0.005293502170215403,-0.005293502170215403
2016-12-01,,,,-0.00986487929230484,-0.009477160888387681,-0.009477160888387681
