,REAL_LumpSum_SGOV_2020,REAL_40_6_DCA_SGOV_2020,PROXY_LumpSum_BIL_2015,PROXY_40_6_DCA_BIL_2015
2024-04-23,78800.7661281669,74204.50656460613,116339.56466572516,114158.05988695912
2024-04-24,78792.51870125538,74195.66516316234,116333.43394778093,114152.98631835783
2024-04-25,78490.2860191498,73910.89311294655,115860.55017845487,113688.1493475984
2024-04-26,79177.2949735506,74555.3904254391,116889.533317868,114697.7619057803
2024-04-29,79536.06473935801,74891.80947463284,117405.37759996638,115202.27095190532
2024-04-30,78335.61773930701,73764.56194431076,115592.96759091255,113423.51338039542
2024-05-01,78190.38493888685,73627.99559994451,115360.61299173249,113194.70752823412
2024-05-02,79116.7529647164,74496.97392594612,116692.86531622603,114497.76125363135
2024-05-03,79958.22679855,75287.08418599966,117968.15858714354,115749.83919918387
2024-05-06,80658.84922820092,75946.28061112943,119057.63199353784,116820.97499213993
2024-05-07,80684.06873591489,75971.28043930438,119113.14890769168,116876.21199021408
2024-05-08,80624.92476272138,75915.75984207971,119025.90441151249,116790.8224722597
2024-05-09,81091.2847717509,76354.43367333362,119721.39023184664,117472.50007633888
2024-05-10,81164.1840478184,76422.66039134693,119828.46307579179,117577.58708006883
2024-05-13,81242.63132050948,76495.0919956907,119931.4188088143,117677.97570824817
2024-05-14,81654.590794607,76882.43394844631,120537.81896426142,118271.75432289141
2024-05-15,82561.99017294607,77734.66371828917,121912.22059878217,119620.98601475706
2024-05-16,82347.77105584629,77531.88394643075,121588.19725928087,119303.7080901526
2024-05-17,82529.43168145427,77702.12167035523,121835.49281358144,119544.5798855049
2024-05-20,82580.1924113248,77750.16119559958,121922.72207476443,119630.82965429188
2024-05-21,82637.69631395962,77804.55158495871,122044.29345135749,119752.62868331374
2024-05-22,82282.66320794036,77469.65817614348,121539.96275257274,119260.59685119939
2024-05-23,81662.47132854993,76887.94912427948,120596.1255278828,118333.64201321124
2024-05-24,82216.7992314987,77409.36531448097,121430.62735921927,119152.1547580277
2024-05-28,82202.31169330851,77396.23821662634,121414.00156127485,119136.10238001692
2024-05-29,81393.7019824117,76635.40113573731,120256.75621209468,118005.5947247093
2024-05-30,81235.04635546729,76489.21683590718,119950.01372958565,117698.51853000994
2024-05-31,81747.9058016669,76973.60417331195,120750.5191948725,118485.14086673476
2024-06-03,81867.75986366802,77085.30170919238,120895.58984723539,118625.25761943951
2024-06-04,81717.39403285662,76945.7792228878,120721.4933302235,118457.69329211375
2024-06-05,82603.09787021231,77776.30787336516,122068.05211813912,119780.48576865513
2024-06-06,82620.1589433032,77792.32079696737,122064.95668945787,119775.29608777704
2024-06-07,82273.91702170989,77465.71113665888,121609.76921934717,119334.22900809886
2024-06-10,82522.52064728572,77698.47060533031,121985.49153734017,119703.32553017765
2024-06-11,82440.48369466302,77619.0206179113,121930.49520938564,119655.46191527054
2024-06-12,83217.3481125175,78349.48976145993,123084.81358505142,120786.65118912804
2024-06-13,83028.85228346064,78169.32708944856,122871.93927962675,120584.29928788566
2024-06-14,82872.5462869481,78020.19975896762,122665.51036539639,120384.93140116037
2024-06-17,83407.3190561758,78521.79200136845,123489.54653889177,121195.15782769148
2024-06-18,83668.06840191346,78766.23320635434,123859.28066183868,121556.51337995926
2024-06-20,83507.08342058597,78615.56285327076,123605.23331137955,121306.17329253104
2024-06-21,83298.79193184178,78419.13967635432,123320.03605920605,121028.87640932373
2024-06-24,83322.77159264985,78443.94230476134,123307.31239307154,121011.87313768532
2024-06-25,83518.26365632158,78628.06505855115,123623.19206411086,121323.2964465619
2024-06-26,83401.11059844289,78516.9351523256,123484.03658704371,121189.97757763689
2024-06-27,83576.80871203204,78682.37822470361,123754.70237020825,121455.84300139337
2024-06-28,83403.73043547804,78520.02135824825,123460.7002534469,121164.92744962497
2024-07-01,83550.80682077567,78657.88931162862,123685.08396806203,121385.52182007713
2024-07-02,83949.33695347274,79031.63898943702,124303.37330821974,121993.77898079637
2024-07-03,84465.9665853473,79517.03930926548,125015.4166334858,122687.54819695311
2024-07-05,84871.41022747717,79898.95670430295,125630.40060213678,123290.97680016866
2024-07-08,84888.70202521018,79914.08536618398,125685.63984862524,123347.83001881787
2024-07-09,84851.23727448923,79877.47247219109,125632.2091229101,123296.18664931662
2024-07-10,85667.84936403936,80646.21354725958,126850.63951357064,124490.22856020552
2024-07-11,85508.15195195729,80496.40630001419,126540.56163648563,124180.81135535256
2024-07-12,86090.96021443003,81044.91230981286,127401.81190488397,125024.35396124075
2024-07-15,86166.3273772904,81115.10315167544,127608.44426622071,125234.20628283008
2024-07-16,86801.65815006127,81711.4625760283,128575.05205401631,126183.60586300428
2024-07-17,85749.11888444392,80725.21390658624,126959.98284448129,124595.73463591286
2024-07-18,85014.69784088209,80035.32331031011,125864.01755191157,123521.22286433454
2024-07-19,84488.51665343967,79541.88312339308,125082.25424341101,122754.75820023507
2024-07-22,85308.74160089392,80312.42018242445,126320.90925848298,123970.37086463878
2024-07-23,85119.87231553144,80135.50211199619,126082.08015588927,123739.27246884354
2024-07-24,83506.78319168942,78621.26557608205,123588.61883686257,121287.57207559685
2024-07-25,83172.29852171066,78306.44447307187,123093.99219062453,120803.26771024145
2024-07-26,84140.33192110191,79215.9615679704,124541.63357734794,122222.85036953937
2024-07-29,84064.37893306164,79144.2662306935,124453.57027164238,122138.66982284472
2024-07-30,83831.97721387309,78927.3046431238,124073.44796061129,121762.91694796913
2024-07-31,85053.65082314322,80073.9050286156,125892.82591614767,123546.91280387242
2024-08-01,83620.30062238246,78725.69194665013,123792.6119254512,121491.38226451566
2024-08-02,82103.81952439153,77300.92634093782,121484.79608365853,119225.45336197823
2024-08-05,79887.57081132008,75220.88356247604,118133.7678883989,115935.85956235288
2024-08-06,80526.31557689437,75819.3183675091,119134.24682521302,116921.02955802112
2024-08-07,80208.61329315658,75521.53455543402,118567.9337159147,116358.55877014431
2024-08-08,81909.88733061161,77118.02612093104,121145.10135483253,118889.06942682414
2024-08-09,82226.74643639855,77415.70638822266,121626.89391007037,119362.21059346586
2024-08-12,82223.99612541095,77412.65703277432,121605.80621890047,119340.47234690226
2024-08-13,83474.07897982617,78587.8709789745,123500.78155156894,121200.3846874866
2024-08-14,83656.98751564193,78761.29384329454,123792.84484179337,121487.61739950538
2024-08-15,84932.43882803505,79958.81701370198,125741.98647500282,123402.41539051908
2024-08-16,85234.06904887332,80241.77287715387,126157.29588635723,123807.23961445127
2024-08-19,86046.15604220619,81004.78304636641,127361.06082527763,124986.88971812982
2024-08-20,85792.01442134689,80767.21182570406,127000.92399678785,124634.75786805843
2024-08-21,86261.56342606443,81209.17224755444,127686.93113258744,125306.02348801015
2024-08-22,85560.3016060885,80551.50143974493,126638.15336363649,124277.11624295702
2024-08-23,86714.63582848232,81636.94814148126,128331.417184296,125934.803434847
2024-08-26,86455.7814919891,81394.13568542058,127960.32297125962,125572.02032128598
2024-08-27,86577.77461166569,81509.4054556489,128128.91312699279,125736.05024275015
2024-08-28,86085.40210491778,81047.35743007938,127387.1534728589,125008.07857061205
2024-08-29,86195.55816543088,81151.18882117633,127542.633484017,125159.76282799574
2024-08-30,86852.08773990556,81767.37104916171,128572.80648093525,126173.94539401786
2024-09-03,85162.27950387019,80180.54648174657,126005.31471327285,123653.03510116185
2024-09-04,84977.79028190108,80006.82582984841,125728.51073394126,123381.70873420448
2024-09-05,84814.22820045718,79853.18652409807,125452.66976811404,123108.98248172499
2024-09-06,83444.16903357119,78565.78252218531,123406.06461737034,121102.3944407434
2024-09-09,84277.32508839093,79348.80928408339,124662.1147582493,122334.78267822722
2024-09-10,84435.71466231825,79496.66456341682,124950.77528406774,122622.12224156343
2024-09-11,85154.92569659074,80171.64723222199,126056.78074117252,123709.24356236961
2024-09-12,85834.99557174336,80810.75510108723,127076.53938861951,124709.38767489826
2024-09-13,86331.61673725532,81276.60767143985,127845.47230752128,125465.82532611549
2024-09-16,86599.96550665301,81529.81609791242,128214.78903917421,125825.20569474374
2024-09-17,86595.30907731353,81524.0089574361,128235.26886558255,125847.8842295018
2024-09-18,86364.95844884134,81307.67741863064,127896.61003743034,125516.2872075922
2024-09-19,87833.0187385614,82686.31265307138,130075.63512590516,127652.1244335738
2024-09-20,87559.30149627398,82427.38453219752,129694.38897362242,127281.16420656363
2024-09-23,87832.00495309081,82683.02640965203,130079.82274338756,127657.78628439446
2024-09-24,88320.43452292355,83137.51463756428,130709.74887482195,128269.73575696831
2024-09-25,87946.06339258798,82786.34607070939,130182.84911552064,127755.25714980187
2024-09-26,88789.77885377787,83578.60437508723,131288.51955083606,128828.02430654151
2024-09-27,88630.12032291909,83427.32114820677,131071.7016762306,128617.67403322815
2024-09-30,88765.85691034124,83555.01882659049,131342.85886286103,128888.58334724716
2024-10-01,88140.20552119362,82965.39182657139,130349.7380997415,127911.27441105945
2024-10-02,88275.66353945473,83088.70213907021,130505.4464073856,128061.99433951764
2024-10-03,87887.92936835487,82725.04576029081,129996.02800280442,127567.47892765353
2024-10-04,88668.63220195654,83456.83636762424,131173.38244910707,128723.54221569787
2024-10-07,88076.1027269371,82898.38797421369,130220.0619687335,127784.37706133662
2024-10-08,88359.17029842993,83168.11614355881,130795.83911856596,128358.94766696807
2024-10-09,88752.61684868156,83538.24608442884,131453.35162638334,129008.7595814009
2024-10-10,88610.94607719647,83404.6633972478,131227.47965963144,128786.47859487298
2024-10-11,89226.74764618027,83982.38729771097,132164.44792745812,129706.88061030571
2024-10-14,89718.60707742715,84444.8909241219,132962.5347337068,130494.03330753797
2024-10-15,88918.99671683482,83694.48786473855,131835.12669259423,129393.29810091983
2024-10-16,89367.49170222362,84114.66280668648,132500.87780705196,130046.32798565883
2024-10-17,89325.98407983218,84076.12644993026,132448.3027320851,129995.2594143358
2024-10-18,89749.61564947624,84473.03762347785,133052.11522778185,130585.68941851442
2024-10-21,89323.51588249394,84071.61886535287,132462.74205273073,130011.80232680388
2024-10-22,89164.85777721251,83921.73336220894,132243.32820832467,129798.32740142931
2024-10-23,88399.66240065912,83202.70260378021,131090.5590711168,128667.32797672065
2024-10-24,88614.73369662376,83405.51277743431,131418.0827653766,128988.76085231658
2024-10-25,88502.95804088697,83300.09713487283,131259.90179108482,128834.57281402157
2024-10-28,88891.60226009093,83665.92364172345,131830.33397406962,129392.86574449249
2024-10-29,88899.19556292136,83672.7957212678,131877.17266578737,129441.60150666129
2024-10-30,88617.42380009119,83408.41015728637,131479.0182005795,129052.749204877
2024-10-31,87314.81761700784,82185.53465966605,129425.89448592329,127031.2544638701
2024-11-01,87616.28379231851,82468.85178608859,129897.13246402888,127495.0135131766
2024-11-04,87546.81469389789,82403.60779283273,129765.0142020035,127363.33972458304
2024-11-05,88597.95626301112,83389.77252456138,131345.40270580203,128914.35374304638
2024-11-06,90104.42100550431,84800.43711118521,133896.79147014895,131440.3954870862
2024-11-07,90935.70991065478,85580.53470156831,135067.76305637092,132583.6876822597
2024-11-08,90867.1722467355,85516.7916093472,135129.67435800162,132656.56066296785
2024-11-11,91004.40166048211,85646.21687281704,135374.40997035676,132899.2862819645
2024-11-12,90385.31839755959,85064.10367435259,134535.91068278067,132083.7898839257
2024-11-13,90236.67612096205,84924.1317900682,134347.99463844576,131902.30885616958
2024-11-14,89722.20048611941,84442.84443815016,133532.32757847878,131098.1819922589
2024-11-15,88843.54242768187,83618.6445212677,132134.8281820006,129721.1841930755
2024-11-18,89259.32632244383,84008.98873235287,132736.76511077795,130310.10199328017
2024-11-19,89548.84702871511,84279.94489708575,133207.6683193136,130775.10730599842
2024-11-20,89544.17953527362,84274.92389472995,133217.78607567245,130786.62768596596
2024-11-21,90009.58108601475,84712.44363664745,133967.36317977452,131525.55006428596
2024-11-22,90400.33935030985,85079.99853183696,134570.10397062998,132117.87928080047
2024-11-25,90795.64213121252,85451.84328029181,135177.24004931955,132714.282661369
2024-11-26,90912.93182659967,85561.09998291732,135421.48388302533,132959.3994756408
2024-11-27,90827.81342070784,85482.11343744073,135238.50864770747,132775.44745191667
2024-11-29,91405.51237879488,86026.27669736405,136079.71184601553,133598.22293339882
2024-12-02,91581.30498431947,86190.65809952978,136340.32462477108,133853.94678041292
2024-12-03,91672.12890564052,86276.30229352045,136446.70201938332,133955.93819276185
2024-12-04,92133.21122040333,86708.50402635138,137184.8123827523,134683.82883883698
2024-12-05,92060.43027097058,86640.48978974216,137015.58441436227,134513.2466006691
2024-12-06,92230.25237782342,86799.40429808313,137296.22444043943,134790.8327057349
2024-12-09,91936.11705192018,86519.35046328134,136751.0091794405,134249.79596198336
2024-12-10,91446.12945626379,86060.90631576543,136071.15951130993,133586.38537584263
2024-12-11,92098.00702742694,86673.72998206782,137073.98439536436,134571.68597251287
2024-12-12,91530.86851824139,86140.36398481765,136240.09060178517,133755.24070414883
2024-12-13,91463.8235954085,86076.87134574229,136145.0115049321,133662.75507816064
2024-12-16,91636.2128650015,86238.23358255242,136467.92005030098,133984.53201402572
2024-12-17,91254.55686987999,85880.11307242933,135874.71743290217,133400.95502548298
2024-12-18,88680.20755642818,83463.46604425383,131947.1595782958,129543.06489169865
2024-12-19,88582.86532885327,83371.00309926263,131790.0787975855,129388.63022530211
2024-12-20,89346.2354638594,84085.91675899332,133007.76536570047,130589.30027898778
2024-12-23,89828.81483062869,84539.27883718154,133736.40498600373,131304.43280187465
2024-12-24,90607.07619399403,85269.47353527357,134955.48254525612,132504.48519406878
2024-12-26,90685.52220900627,85344.40444701542,135066.6958740608,132612.60432937084
2024-12-27,89911.17545198454,84618.30404092612,133842.5186782625,131406.71395235904
2024-12-30,89039.97841040301,83801.15461648648,132502.51920116605,130089.38813880534
2024-12-31,88809.08503413571,83585.00372763106,132132.5267589344,129724.51164636457
2025-01-02,88639.29249414997,83425.7163360045,131879.73035073472,129476.65752306854
2025-01-03,89601.67653459996,84328.89042016311,133381.48541310604,130954.47767201594
2025-01-06,90105.56763851506,84803.84710637225,134137.13850429762,131695.0048792825
2025-01-07,89285.03126568653,84034.60586993251,132852.39028898202,130430.25077806608
2025-01-08,89284.92401425319,84035.1638426392,132881.05453397668,130460.30437661352
2025-01-10,87981.51425025053,82811.87245835393,130923.4179287944,128539.61400416165
2025-01-13,88000.18397469918,82829.77168755436,130993.29037182417,128611.19811961133
2025-01-14,88276.69662756418,83088.31076030519,131378.350202542,128987.15726470677
2025-01-15,89697.4765547042,84422.11098592418,133564.92909322347,131136.39505394342
2025-01-16,89693.69323169654,84419.46336435094,133539.9179384678,131110.06416743537
2025-01-17,90424.0793181088,85104.4724872823,134661.4758235189,132212.65747771563
2025-01-21,91422.27040094048,86043.98661888778,136122.9549339979,133642.83200592786
2025-01-22,91707.9007898821,86311.41057937917,136601.46043191818,134116.31432179344
2025-01-23,92187.16860889067,86762.02562848094,137319.1623784145,134820.0846821102
2025-01-24,92113.5750880604,86693.74517824953,137145.93388572347,134645.2027732613
2025-01-27,91044.30967669915,85693.0652422533,135484.67046163633,133009.9400370509
2025-01-28,91634.5220549884,86245.45264371485,136424.28038640777,133936.56395057964
2025-01-29,91354.916320045,85983.17974594241,135970.39410743563,133488.61887185555
2025-01-30,92036.78355826988,86623.13297449604,136950.74164335092,134447.3454188751
2025-01-31,91465.01103988416,86085.94378206594,136120.10053878173,133634.66681018847
2025-02-03,90755.74107262825,85418.57591107285,135072.47789009166,132608.78022743991
2025-02-04,91522.37929956034,86138.22808908581,136179.50027502363,133691.71771108324
2025-02-05,91942.59554970765,86535.40940997445,136813.2066403907,134312.57106685787
2025-02-06,92202.7138671766,86779.74920687736,137190.42099996877,134681.65561345374
2025-02-07,91489.29456518962,86108.72206877448,136085.89020325994,133596.12279861065
2025-02-10,92078.82236299264,86661.71033465094,136962.7217182008,134456.00998256254
2025-02-11,92074.47432177559,86659.30570737751,136945.1289882522,134437.24562545776
2025-02-12,91918.62439459303,86512.98427302303,136663.38687649416,134157.3108304632
2025-02-13,92847.00495877232,87386.16703905253,138061.0504567632,135528.23888852148
2025-02-14,92888.17094508244,87424.0254539236,138102.52003124205,135567.8425960852
2025-02-18,93216.33033445108,87732.86029531078,138571.07468925128,136025.49306755743
2025-02-19,93156.6847862834,87675.02086417124,138542.48605698402,136002.68042725782
2025-02-20,92930.30622303202,87462.21377077968,138113.0853397196,135574.90730264477
2025-02-21,91574.6408291631,86189.42500259791,135972.5485711751,133467.1873996818
2025-02-24,91116.47517487338,85761.94115235288,135292.6772347005,132799.75149019161
2025-02-25,90900.87448452659,85561.79705620122,134897.91378057888,132406.32679897157
2025-02-26,91014.19894466814,85667.01261311161,135037.8792039514,132541.82223542605
2025-02-27,89700.39387764985,84434.69222597538,133053.00091918444,130593.25058960957
2025-02-28,90614.1551094633,85293.62584691521,134568.37633037817,132090.2501467757
2025-03-03,89498.06803030607,84250.57759723655,132748.24490162058,130292.00224445225
2025-03-04,88717.21392988983,83516.43764509298,131474.1918561201,129034.95327740049
2025-03-05,90000.89008086621,84721.97014063684,133292.97533451504,130811.09422687808
2025-03-06,88632.42420174499,83437.1303935631,131160.6571270461,128713.48702389665
2025-03-07,89123.05016401451,83899.4651375829,131868.82355184518,129405.51632042255
2025-03-10,86888.28981249031,81801.14945109669,128490.40853094422,126089.36971788466
2025-03-11,86467.14858514868,81404.51579582921,127802.25737487982,125410.649824275
2025-03-12,86905.52788536117,81817.01211087384,128450.46012604726,126045.4599511767
2025-03-13,85910.96064786386,80882.94890124339,126902.47046324739,124522.91117493031
2025-03-14,87620.0135036702,82487.9282630959,129476.88415819342,127049.16223941432
2025-03-17,88411.22719695813,83230.97241301942,130628.5393969748,128176.2486418469
2025-03-18,87703.956625076,82567.85228247698,129502.8762371812,127066.8370321371
2025-03-19,88484.59734243849,83300.88285092515,130728.01511311035,128272.759951625
2025-03-20,88148.53490011758,82985.03090472233,130270.1563712961,127827.12735561829
2025-03-21,88054.47544706131,82896.09942978818,130170.9458638068,127733.23593422431
2025-03-24,89243.2565364214,84010.70766389152,132071.71627354636,129607.33095824369
2025-03-25,89427.10129006825,84184.74276202076,132336.65644989788,129865.89427540287
2025-03-26,88455.45882171018,83271.35421300954,130867.66998795452,128424.47718900866
2025-03-27,88255.68601251225,83083.37495743917,130514.22498558494,128073.91270846082
2025-03-28,86720.7142755352,81643.67004798677,128168.16729818347,125768.68750229375
2025-03-31,86903.38711947393,81812.9745584773,128519.88345190855,126120.37079230009
2025-04-01,87188.72014286542,82081.01666031744,128945.88054711015,126538.14140964448
2025-04-02,87723.14665195221,82582.74449329083,129788.56082023292,127367.90292749618
2025-04-03,84158.60604374125,79237.60709179082,124226.22549314477,121894.67785466863
2025-04-04,79369.5127515026,74738.87646920251,117083.17562573051,114891.36039644368
2025-04-07,78621.87977311817,74038.18674156701,116135.98396571024,113974.66350481653
2025-04-08,77595.86070716899,73076.67422893753,114550.5373537325,112415.13536308813
2025-04-09,84533.02793050752,79590.5836068536,125125.78642853252,122801.87162019106
2025-04-10,81694.21308283092,76925.50968811313,120704.0744272458,118451.89233833723
2025-04-11,83231.89190765187,78370.47946777623,122929.99331789868,120629.16581849281
2025-04-14,84002.38390401345,79094.60917539115,124071.04774557141,121747.20684620165
2025-04-15,84004.46014874728,79098.32307890567,124030.2508047795,121703.22584342572
2025-04-16,82667.07746547545,77845.61514862407,121924.10502822277,119628.56513632319
2025-04-17,83003.7358007866,78163.06487810973,122372.25755434515,120063.53373503863
2025-04-21,81568.68919679172,76816.0661519404,120079.91376920129,117804.18893821914
2025-04-22,83404.4031138329,78540.2728300375,122867.4492178553,120541.06361397331
2025-04-23,84498.87065411203,79565.92413743862,124583.44525571479,122230.83686477918
2025-04-24,86020.19053709036,80993.98868592258,126914.88231357672,124521.76490408837
2025-04-25,86402.52233036989,81353.69432760948,127528.39294305966,125126.40250308611
2025-04-28,86616.47238805682,81555.79058617094,127819.2198530245,125408.96126259858
2025-04-29,87052.70512417672,81965.15264242061,128490.99932214107,126069.4021876767
2025-04-30,87080.46244874693,81990.49199412802,128537.18483706348,126115.44971099833
2025-05-01,87390.21844025995,82279.88282017084,129067.67930824948,126641.3516601603
2025-05-02,88819.43116391408,83621.05692407781,131161.31577096778,128691.82021514174
2025-05-05,88554.41775770456,83371.88137932925,130691.1259037727,128225.34460493314
2025-05-06,88015.01313143346,82866.81842797504,129838.94272804906,127385.56340328266
2025-05-07,88123.44225486838,82969.44114687138,130082.60398036677,127630.34627639403
2025-05-08,88541.35061827162,83360.6819535006,130786.4958080278,128327.1345573986
2025-05-09,88629.3754121015,83444.01755591293,130858.04351404343,128392.62414476086
2025-05-12,90938.60094372004,85607.17690180779,134477.51613731135,131956.84884494345
2025-05-13,91413.13614282543,86052.37415074592,135226.56447401652,132694.61791377846
2025-05-14,91448.86486563689,86083.44969880371,135282.01829790446,132750.17546942207
2025-05-15,91871.7218181349,86483.19163675678,135898.96392024975,133353.0124493909
2025-05-16,92360.32014947107,86941.87430679357,136668.8782068795,134111.17239002002
2025-05-19,92575.34108952482,87145.14880049958,136944.08522821733,134377.12609078886
2025-05-20,92425.41637656614,87006.30651050307,136675.75058750395,134109.95044319608
2025-05-21,91185.02977122543,85842.10346195313,134718.27453962763,132182.3343924952
2025-05-22,91139.66448272999,85799.6603945752,134660.7716312843,132126.699076713
2025-05-23,90854.30536545231,85532.4858593846,134159.66897086546,131629.44050646687
2025-05-27,92366.86841099482,86955.3614825884,136518.3863643219,133948.98947359264
2025-05-28,91788.61262976169,86411.51602496374,135670.10903030878,133118.7350804781
2025-05-29,92094.3083418894,86698.60632093933,136120.28283919138,133559.68046131573
2025-05-30,91979.08340629324,86592.82236234598,135966.82850892883,133409.71329290312
2025-06-02,92553.44654812782,87133.68842736902,136786.87820765527,134210.55701101501
2025-06-03,92894.54941485508,87451.03516070975,137382.6241541561,134802.38939874398
2025-06-04,93047.52118047442,87594.4471605852,137556.02493747446,134968.45395043129
2025-06-05,92705.24897715506,87273.13698581404,136993.37571439406,134412.8391432903
2025-06-06,93550.19394798865,88065.71084724144,138319.47461667194,135718.47001645865
2025-06-09,93663.44537929534,88170.86465350978,138473.30920275522,135868.65432790734
2025-06-10,94105.54939639727,88584.91076457735,139143.44385665207,136527.00915923712
2025-06-11,93951.63057401052,88440.04693687987,138882.5229913901,136269.04201675733
2025-06-12,94298.05460563985,88767.16321888441,139385.1285650893,136760.1210567461
2025-06-13,93196.08062558337,87732.82604729125,137748.57467714493,135155.86877603893
2025-06-16,93995.42910171302,88482.30836950625,138970.18196872398,136356.344347671
2025-06-17,93147.07216482119,87684.9764277862,137732.42893109124,135145.02466498787
2025-06-18,93197.7351238016,87733.74009087286,137804.74799876235,135215.27417739396
2025-06-20,92841.88549086415,87399.29585650486,137320.9173530604,134744.6301039746
2025-06-23,93658.40856623976,88165.87023847894,138556.0994081141,135957.18438112244
2025-06-24,94811.03006313082,89247.03668838687,140244.1634542294,137610.57812384947
2025-06-25,94666.51316238975,89109.67450495527,140037.35279608917,137409.12399512943
2025-06-26,95477.88653885,89872.60104531734,141244.42937093988,138592.09801067924
2025-06-27,95883.39767760737,90254.92788269607,141857.86992525024,139193.73711810043
2025-06-30,96291.49200741723,90638.29519194225,142489.25785821336,139814.45437277757
2025-07-01,96310.84827048225,90655.62499574952,142509.4338838875,139834.01116095614
2025-07-02,96740.15225784603,91058.6464166787,143169.7125391713,140482.95474717845
2025-07-03,97359.98002755444,91639.57323404294,144144.81468972954,141443.43037924625
2025-07-07,96511.18536116392,90841.96130786445,142909.3351852627,140234.57578005188
2025-07-08,96661.30892229974,90984.29747973486,143083.2370057355,140400.90420750214
2025-07-09,97207.24001880991,91498.2608166082,143916.99872772777,141219.31134489857
2025-07-10,97410.99809277104,91689.40241195144,144237.0137172294,141534.429867044
2025-07-11,96965.0017851411,91268.99921488225,143582.10656717632,140893.8128931062
2025-07-14,97151.92205677382,91444.43501256038,143870.97154529952,141177.8227726854
2025-07-15,96671.80365758525,90990.06562633831,143140.6800301766,140462.09495591023
2025-07-16,97049.45931639655,91344.89780347672,143697.62478255355,141007.7426982536
2025-07-17,97583.75776584906,91845.55887772742,144520.03663778742,141816.5219052365
2025-07-18,97498.03057905522,91764.75473198756,144402.80171025544,141702.536851619
2025-07-21,97729.03556395583,91982.464160783,144708.56211271888,141999.1350908139
2025-07-22,97893.90739635515,92138.49036551252,144938.67012526412,142223.17789246587
2025-07-23,98920.87270531859,93106.31859551373,146404.57833218868,143654.2832326303
2025-07-24,98733.54529102228,92929.36207847553,146173.49673138157,143431.77698552835
2025-07-25,99002.11066853773,93181.32325372621,146627.52908508148,143881.09381100917
2025-07-28,98659.97762897296,92857.38160994455,146215.23826762818,143485.33366530345
2025-07-29,98437.24158536941,92648.32691018871,145855.8640145284,143130.85871685392
2025-07-30,98163.81984746244,92391.09261807,145500.3707771708,142786.4629156229
2025-07-31,97671.27742282866,91927.56151875012,144787.4327337205,142089.45088588484
2025-08-01,96420.83197898808,90754.95667525673,142811.80525245846,140143.42969803436
2025-08-04,97799.81203234241,92050.58682510575,144903.83101162006,142197.16482753083
2025-08-05,97548.93729656498,91815.36900942246,144472.4875647232,141769.84141324105
2025-08-06,98183.9650708563,92412.4143936296,145425.75686887075,142704.7074851282
2025-08-07,98325.19387569663,92545.76794553227,145572.51937627723,142843.54127134432
2025-08-08,98837.93191504054,93028.26987679962,146369.44393611894,143627.12863335572
2025-08-11,98598.17552011281,92802.46957001823,146016.09095975847,143281.25627185608
2025-08-12,99738.48226563788,93873.17842035678,147730.99013167634,144963.84325599353
2025-08-13,100252.04376122078,94354.25586130406,148480.80576493076,145698.38855810094
2025-08-14,100028.15411810885,94145.75135703676,148176.36342102828,145401.42128304575
2025-08-15,99970.39895391345,94092.53291484993,148037.7349785512,145261.21445185185
2025-08-18,100039.67289297775,94155.93634973634,148125.7426907618,145347.15156814002
2025-08-19,99532.68190788859,93681.41790869471,147344.57236006326,144578.65554241426
2025-08-20,99390.50169438352,93549.00280069145,147096.5670755711,144332.40425563985
2025-08-21,99050.13192719244,93228.6768415821,146589.51612591752,143835.5468749185
2025-08-22,100689.67593693835,94768.09930065795,149046.51560708563,146245.7794664294
2025-08-25,100089.48772209788,94202.20328419379,148188.25696769162,145407.96765964068
2025-08-26,100400.53440396546,94494.32935271243,148697.33298838802,145910.47664931044
2025-08-27,100515.94620870108,94603.36389311333,148919.7525491213,146132.09696843207
2025-08-28,100877.67329998982,94943.19295571661,149458.62858660473,146660.4002396467
2025-08-29,100340.85689917918,94438.89110693311,148639.47636269275,145856.08495647673
2025-09-02,99678.30151418938,93815.15555257162,147641.43132427312,144877.3475522749
2025-09-03,100039.09745060587,94153.69795955606,148196.87777355686,145423.4057536633
2025-09-04,100743.67821045336,94817.0255170584,149305.87608603935,146514.54903119797
2025-09-05,100788.05657415518,94858.19122935516,149296.00755602514,146499.40611788823
2025-09-08,101268.62629114129,95310.1710537194,149958.539280691,147144.82116083437
2025-09-09,101342.14156448308,95377.59264153714,150083.04189790675,147268.6255408505
2025-09-10,101574.63097796032,95595.02011951525,150435.01679449435,147614.51497934843
2025-09-11,102543.21008727516,96504.5371530913,151863.75195399945,149014.3270174363
2025-09-12,102347.79846046165,96320.38780470299,151587.42017533837,148744.83776977108
2025-09-15,102902.11704783638,96841.47900051906,152394.0367161811,149534.00033242718
2025-09-16,102835.19971055097,96777.27474572891,152267.99372914908,149409.05663300742
2025-09-17,102758.83366757318,96703.45092083563,152145.33842424085,149288.99071020822
2025-09-18,103237.2235297975,97153.89303598506,152912.6075173795,150044.94212037194
2025-09-19,103419.19243486352,97323.39047323036,153246.987197771,150378.17084865092
2025-09-22,103857.47319785802,97735.53961988485,153902.6480040357,151020.96314480144
2025-09-23,103433.55588538782,97337.65152900349,153228.7567697845,150357.0937791621
2025-09-24,103021.88008195536,96949.77269688192,152625.84870588715,149767.26804845358
