Date,Core_REAL_SGOV_2020,Core_PROXY_BIL_2015,SPY_BuyHold_2015,VTI_BuyHold_2015
2015-03-12,,50965.67599203559,50406.46906342464,50731.681402028735
2015-03-13,,50660.72674506551,50097.36924550764,50448.459420110805
2015-03-16,,51240.43371248151,50766.68863214956,51081.00009678199
2015-03-17,,51197.96336711055,50615.791415272215,50981.85937142443
2015-03-18,,51920.34858077038,51224.26399263596,51567.225343745464
2015-03-19,,51581.51188252666,50990.59932941148,51383.11802381254
2015-03-20,,52147.81709094741,51440.703376199664,51812.698874392445
2015-03-23,,52155.327376374866,51340.46399817891,51722.99743380033
2015-03-24,,51990.36052600603,51051.98428853586,51449.19301717071
2015-03-25,,51327.998317705686,50303.852856916455,50646.73218303507
2015-03-26,,51147.20632448901,50184.083124060315,50547.16141203012
2015-03-27,,51270.61076265262,50298.9781162262,50684.69782907744
2015-03-30,,51794.56189065182,50912.630385859724,51329.68376615038
2015-03-31,,51342.71036357875,50467.67463926695,50864.904330915866
2015-04-01,,51424.94720228939,50289.192758189274,50770.05103034593
2015-04-02,,51689.78455920413,50470.11873648516,50931.30077253574
2015-04-06,,52082.901265132445,50809.94242603871,51282.25711586542
2015-04-07,,51961.62030692676,50675.48120238103,51111.51596216502
2015-04-08,,52260.766350119586,50846.60836889383,51329.68376615038
2015-04-09,,52462.333319148034,51071.532581699445,51509.894611884236
2015-04-10,,52627.064673458626,51350.23590246967,51751.77139711666
2015-04-13,,52418.27671816255,51117.97939800944,51547.84288234489
2015-04-14,,52565.307602798566,51215.770194229946,51623.73507937079
2015-04-15,,52815.14015662848,51445.57363230787,51884.56862425183
2015-04-16,,52877.913724100894,51430.90456441659,51860.85529910935
2015-04-17,,52243.31215663253,50839.276077239214,51258.54379072293
2015-04-20,,52511.3549063238,51303.80253990583,51675.90526346333
2015-04-21,,52639.2134382398,51242.66871737635,51661.657286458874
2015-04-22,,52866.741052177764,51494.47799958222,51879.82943433966
2015-04-23,,53045.775307315445,51624.051028803486,52041.092208215756
2015-04-24,,53171.341757673945,51743.84318456989,52097.98855053418
2015-04-27,,53065.676439550894,51528.69984521914,51827.65925024712
2015-04-28,,53186.2835746712,51692.51265840553,51965.2043550853
2015-04-29,,52881.22297089485,51479.822385437095,51737.56685906647
2015-04-30,,52336.42124118737,50963.956427442026,51177.91674768031
2015-05-01,,52762.453575068284,51516.49281287427,51647.439716722416
2015-05-04,,52916.958756146174,51663.16555345887,51827.65925024712
2015-05-05,,52296.240230959054,51071.532581699445,51211.12148433339
2015-05-06,,52155.72727243261,50861.27743678511,51068.832845687626
2015-05-07,,52234.62512341216,51064.19580546278,51263.29601232137
2015-05-08,,52968.812739226465,51736.51089291527,51908.28194939431
2015-05-11,,52676.757165657866,51489.59877430992,51690.11848930437
2015-05-12,,52565.09451363465,51335.56234999634,51538.36450252059
2015-05-13,,52677.18833757879,51345.356677197364,51566.82570536608
2015-05-14,,53189.4986415981,51880.76195919192,52079.027446990134
2015-05-15,,53299.2674263455,51936.98067979269,52140.69338648871
2015-05-18,,53331.95082613996,52098.34042659677,52335.12180195902
2015-05-19,,53286.801656758165,52081.24071523344,52311.421508502826
2015-05-20,,53279.27897195892,52044.56580321421,52278.22980353603
2015-05-21,,53409.75775916038,52196.122253653164,52411.022686775774
2015-05-22,,53290.656335311374,52071.455357196515,52311.421508502826
2015-05-26,,52670.07603259618,51511.60013385581,51766.006342434834
2015-05-27,,53080.80711792741,52000.55859954037,52240.27718917995
2015-05-28,,52948.592901858574,51941.87335881114,52192.85922668583
2015-05-29,,52557.86724779826,51619.17628811323,51841.8941955653
2015-06-01,,52609.37721432904,51724.27695307809,51969.9522327883
2015-06-02,,52642.04603167311,51672.95539607784,51931.99961843222
2015-06-03,,52794.762972795615,51809.86520153577,52112.23218364322
2015-06-04,,52320.571602915734,51372.25071576172,51694.857679216526
2015-06-05,,52148.01505030412,51284.231823831986,51652.18325053
2015-06-08,,51930.799538109975,50968.85807562459,51334.42295606253
2015-06-09,,51804.20035262571,50961.51681480587,51291.731151794294
2015-06-10,,52505.348949196035,51572.70256431093,51917.7733609049
2015-06-11,,52610.55586985459,51738.954990133476,52064.79684556739
2015-06-12,,52304.67522922199,51342.91706456121,51723.32756985287
2015-06-15,,52031.098966643964,51122.89001535611,51486.18997453261
2015-06-16,,52220.64263975593,51401.57539779813,51770.75856403326
2015-06-17,,52280.184282443995,51484.69712612735,51856.11610919719
2015-06-18,,52757.46580780013,52020.11137728601,52368.317850821244
2015-06-19,,52539.68967292057,51789.182309113094,52140.69338648871
2015-06-22,,53001.28196596197,52054.512606205,52458.43630537446
2015-06-23,,53122.103234134614,52091.35344776014,52510.61083336244
2015-06-24,,52748.67755910301,51713.01168296409,52112.23218364322
2015-06-25,,52624.47407334988,51555.80017455787,51950.973753662554
2015-06-26,,52545.87518640296,51545.974455282485,51921.45698422801
2015-06-29,,51403.32940449988,50465.05115876668,50835.48747107617
2015-06-30,,51544.538437627634,50570.67203524954,50973.60162621544
2015-07-01,,51828.07933120466,50976.015468579186,51307.02166370152
2015-07-02,,51836.66193397202,50929.36236149481,51240.329837192534
2015-07-06,,51384.36766048017,50784.41170041808,51106.95921586084
2015-07-07,,51482.925563918776,51103.781211233596,51387.99187448296
2015-07-08,,50492.600020853686,50246.3784533412,50530.650265507575
2015-07-09,,50825.34055997435,50337.28541611227,50635.420679340066
2015-07-10,,51676.27295371788,50971.104851232514,51249.864687657406
2015-07-13,,52125.9877572855,51533.69118504274,51830.95192298169
2015-07-14,,52364.331441710965,51757.229661994366,52064.31901707029
2015-07-15,,52215.231957127784,51740.0492281541,51997.66194172473
2015-07-16,,52598.694462948,52155.20941159504,52359.643091651145
2015-07-17,,52591.02019799578,52199.45429811762,52373.91278813275
2015-07-20,,52585.75512444822,52226.47390497942,52378.686729208326
2015-07-21,,52411.688868220706,52020.10689270396,52150.05882503188
2015-07-22,,52202.787021766984,51926.75583271469,52073.84952363973
2015-07-23,,51933.49481560866,51634.405928760985,51773.77757135587
2015-07-24,,51399.065329130666,51098.85265555872,51230.80801841394
2015-07-27,,51004.61695105978,50801.5966188404,50892.62707153857
2015-07-28,,51569.97397173627,51425.603788431414,51497.52319770475
2015-07-29,,51878.71906244765,51779.35210525565,51850.00424832972
2015-07-30,,51870.07918976553,51791.64434465951,51892.85243283338
2015-07-31,,51928.7105700112,51713.01168296409,51840.47374176028
2015-08-03,,51696.94205240486,51538.61077155351,51654.71574156463
2015-08-04,,51667.54399657631,51437.87808950706,51568.980277498464
2015-08-05,,51839.05698272753,51607.39529106328,51740.44251783994
2015-08-06,,51484.68616362612,51184.84451640106,51316.53479468925
2015-08-07,,51374.287013828856,51086.58283906513,51168.89013298054
2015-08-10,,51997.41752148203,51730.23247804282,51807.134344348924
2015-08-11,,51420.55553849057,51263.45475518622,51340.36106111288
2015-08-12,,51309.80780349966,51324.86662180291,51392.74843997683
2015-08-13,,51252.42963248311,51260.98375047571,51321.291360183124
2015-08-14,,51409.71888196534,51447.717262528604,51516.60158642536
2015-08-17,,51548.62564022326,51735.12515706128,51845.238995045
2015-08-18,,51326.60502261237,51585.290786130194,51711.85968592246
2015-08-19,,50882.62404017434,51177.45840976183,51249.864687657406
